   1 SS  0.00000E+00  0.00000E+00  0.00000E+00
   2 CS  0.98500E-10  0.50000E-11  0.15480E-09
   3 HP  0.16400E-09 -0.84500E-10  0.15220E-09
   4 HP  0.16570E-09  0.92700E-10  0.15360E-09
   5 CO  0.11500E-10  0.45000E-11  0.28000E-09
   6 HP -0.54900E-10  0.93000E-10  0.28290E-09
   7 HP -0.55900E-10 -0.83600E-10  0.28080E-09
   8 CO  0.99900E-10  0.26000E-11  0.40560E-09
   9 HP  0.16580E-09 -0.86300E-10  0.40430E-09
  10 HP  0.16720E-09  0.90400E-10  0.40610E-09
  11 CO  0.13500E-10  0.19000E-11  0.53230E-09
  12 HP -0.52300E-10  0.90800E-10  0.53380E-09
  13 HP -0.53900E-10 -0.85800E-10  0.53170E-09
  14 CO  0.10170E-09 -0.30000E-12  0.65780E-09
  15 HP  0.16750E-09 -0.89300E-10  0.65610E-09
  16 HP  0.16920E-09  0.87300E-10  0.65810E-09
  17 CO  0.15400E-10 -0.10000E-11  0.78450E-09
  18 HP -0.50400E-10  0.88000E-10  0.78570E-09
  19 HP -0.52000E-10 -0.88800E-10  0.78370E-09
  20 CO  0.10410E-09 -0.32000E-11  0.90980E-09
  21 HP  0.17000E-09 -0.92100E-10  0.90710E-09
  22 HP  0.17170E-09  0.84600E-10  0.90910E-09
  23 CO  0.16800E-10 -0.38000E-11  0.10359E-08
  24 HP -0.49900E-10  0.85200E-10  0.10350E-08
  25 HP -0.51200E-10 -0.91800E-10  0.10333E-08
  26 CG  0.10020E-09 -0.57000E-11  0.11635E-08
  27 FG  0.18240E-09 -0.11100E-09  0.11697E-08
  28 FG  0.18370E-09  0.98500E-10  0.11719E-08
  29 CF  0.13600E-10 -0.65000E-11  0.12953E-08
  30 FF -0.65500E-10  0.99700E-10  0.13055E-08
  31 FF -0.66600E-10 -0.11210E-09  0.13035E-08
  32 FF  0.86800E-10 -0.80000E-11  0.14059E-08
END
