   1 SS  0.00000E+00  0.00000E+00  0.00000E+00
   2 CS  0.28300E-10 -0.92200E-10  0.15620E-09
   3 HP -0.38500E-10 -0.18090E-09  0.15150E-09
   4 HP  0.13140E-09 -0.13190E-09  0.15820E-09
   5 CO -0.21000E-11 -0.60000E-11  0.27820E-09
   6 HP  0.63200E-10  0.84100E-10  0.28010E-09
   7 HP -0.10620E-09  0.33700E-10  0.27210E-09
   8 CG  0.15300E-10 -0.84700E-10  0.40820E-09
   9 FG -0.66200E-10 -0.19060E-09  0.41430E-09
  10 FG  0.13700E-09 -0.13990E-09  0.41770E-09
  11 CG -0.72000E-11  0.40000E-12  0.53910E-09
  12 FG  0.86600E-10  0.95000E-10  0.54760E-09
  13 FG -0.12160E-09  0.68400E-10  0.53070E-09
  14 CG -0.82000E-11 -0.83500E-10  0.67130E-09
  15 FG -0.11680E-09 -0.16080E-09  0.67410E-09
  16 FG  0.93900E-10 -0.16920E-09  0.67190E-09
  17 CG -0.26000E-11  0.37000E-11  0.80130E-09
  18 FG  0.11690E-09  0.62300E-10  0.81020E-09
  19 FG -0.88800E-10  0.10490E-09  0.79180E-09
  20 CG -0.31800E-10 -0.76700E-10  0.93240E-09
  21 FG -0.15940E-09 -0.11520E-09  0.93330E-09
  22 FG  0.37500E-10 -0.19060E-09  0.93210E-09
  23 CG  0.20000E-12  0.28000E-11  0.10634E-08
  24 FG  0.13190E-09  0.22700E-10  0.10722E-08
  25 FG -0.51600E-10  0.12540E-09  0.10557E-08
  26 CG -0.51000E-10 -0.66900E-10  0.11938E-08
  27 FG -0.18420E-09 -0.71300E-10  0.11931E-08
  28 FG -0.13000E-10 -0.19470E-09  0.11950E-08
  29 CF -0.21000E-11  0.28000E-11  0.13254E-08
  30 FF  0.12950E-09 -0.42000E-11  0.13400E-08
  31 FF -0.33700E-10  0.13160E-09  0.13286E-08
  32 FF -0.55000E-10 -0.51800E-10  0.14339E-08
END
