   1 CJ  0.23000E-11 -0.89400E-10  0.68830E-09
   2 CJ  0.30000E-12 -0.14900E-10  0.82270E-09
   3 CJ  0.23000E-11 -0.92900E-10  0.95500E-09
   4 CJ  0.20000E-12 -0.11500E-10  0.55600E-09
   5 CJ  0.30000E-12 -0.15100E-10  0.10875E-08
   6 CJ  0.23000E-11 -0.89200E-10  0.42350E-09
   7 CJ  0.22000E-11 -0.89800E-10  0.12217E-08
   8 CJ  0.40000E-12 -0.14600E-10  0.28930E-09
   9 CJ  0.20000E-12 -0.12000E-10  0.13542E-08
  10 CJ  0.24000E-11 -0.92300E-10  0.15680E-09
  11 CW  0.22000E-11 -0.90000E-10  0.14866E-08
  12 SJ  0.00000E+00  0.00000E+00  0.00000E+00
  13 ON -0.20000E-12  0.19000E-11  0.15961E-08
  14 HN -0.81800E-10  0.50700E-10  0.15847E-08
END
