   1 CU  0.10100E-10 -0.79900E-10 -0.57700E-10
   2 CU -0.10000E-11 -0.40500E-10  0.90400E-10
   3 CU  0.79800E-10  0.85800E-10  0.12400E-09
   4 CU -0.86300E-10 -0.50000E-12 -0.14720E-09
   5 CV  0.23040E-09  0.64300E-10  0.10280E-09
   6 CV -0.23310E-09 -0.29200E-10 -0.11230E-09
END
