   1 CP  0.00000E+00  0.00000E+00  0.00000E+00
   2 HP  0.11150E-09  0.00000E+00  0.12000E-11
   3 HP -0.33800E-10  0.10610E-09 -0.40000E-11
   4 HP -0.32900E-10 -0.50100E-10 -0.93900E-10
   5 CO -0.56400E-10 -0.71500E-10  0.12350E-09
   6 HP -0.18300E-10 -0.17640E-09  0.12580E-09
   7 HP -0.18900E-10 -0.20600E-10  0.21560E-09
   8 CO -0.21010E-09 -0.72400E-10  0.12420E-09
   9 HP -0.24770E-09  0.32600E-10  0.12180E-09
  10 HP -0.24720E-09 -0.12330E-09  0.32100E-10
  11 CO -0.26630E-09 -0.14400E-09  0.24820E-09
  12 HP -0.22860E-09 -0.24890E-09  0.25060E-09
  13 HP -0.22900E-09 -0.93100E-10  0.34020E-09
  14 CO -0.42010E-09 -0.14510E-09  0.24960E-09
  15 HP -0.45790E-09 -0.40200E-10  0.24720E-09
  16 HP -0.45750E-09 -0.19620E-09  0.15770E-09
  17 CO -0.47580E-09 -0.21660E-09  0.37390E-09
  18 HP -0.43810E-09 -0.32160E-09  0.37630E-09
  19 HP -0.43840E-09 -0.16560E-09  0.46580E-09
  20 CO -0.62960E-09 -0.21770E-09  0.37540E-09
  21 HP -0.66730E-09 -0.11270E-09  0.37300E-09
  22 HP -0.66710E-09 -0.26870E-09  0.28350E-09
  23 CO -0.68570E-09 -0.28900E-09  0.49960E-09
  24 HP -0.64820E-09 -0.39410E-09  0.50210E-09
  25 HP -0.64830E-09 -0.23810E-09  0.59160E-09
  26 CO -0.83940E-09 -0.28980E-09  0.50090E-09
  27 HP -0.87740E-09 -0.18490E-09  0.49840E-09
  28 HP -0.87730E-09 -0.34100E-09  0.40920E-09
  29 CP -0.89540E-09 -0.36070E-09  0.62500E-09
  30 HP -0.86170E-09 -0.46680E-09  0.62920E-09
  31 HP -0.86200E-09 -0.31020E-09  0.71850E-09
  32 HP -0.10069E-08 -0.36060E-09  0.62430E-09
END
