   1 CF  0.58150E-09  0.12000E-10 -0.31400E-10
   2 FF  0.68480E-09 -0.28200E-10  0.41900E-10
   3 FF  0.58620E-09  0.14420E-09 -0.43800E-10
   4 FF  0.59040E-09 -0.43600E-10 -0.15140E-09
   5 CG  0.45080E-09 -0.30800E-10  0.40000E-10
   6 FG  0.44300E-09 -0.16480E-09  0.33400E-10
   7 FG  0.46030E-09  0.68000E-11  0.16830E-09
   8 CG  0.32260E-09  0.31600E-10 -0.21200E-10
   9 FG  0.31520E-09  0.15980E-09  0.18200E-10
  10 FG  0.33180E-09  0.27200E-10 -0.15510E-09
  11 CG  0.19300E-09 -0.42500E-10  0.22200E-10
  12 FG  0.18280E-09 -0.15570E-09 -0.49100E-10
  13 FG  0.20180E-09 -0.72700E-10  0.15260E-09
  14 CG  0.64900E-10  0.42900E-10 -0.30000E-12
  15 FG  0.56600E-10  0.13420E-09  0.97700E-10
  16 FG  0.74700E-10  0.10550E-09 -0.11870E-09
  17 CG -0.64900E-10 -0.42900E-10 -0.30000E-12
  18 FG -0.74700E-10 -0.10550E-09 -0.11870E-09
  19 FG -0.56600E-10 -0.13420E-09  0.97700E-10
  20 CG -0.19300E-09  0.42500E-10  0.22200E-10
  21 FG -0.20180E-09  0.72700E-10  0.15260E-09
  22 FG -0.18280E-09  0.15570E-09 -0.49100E-10
  23 CG -0.32260E-09 -0.31600E-10 -0.21200E-10
  24 FG -0.33180E-09 -0.27200E-10 -0.15510E-09
  25 FG -0.31520E-09 -0.15980E-09  0.18200E-10
  26 CG -0.45080E-09  0.30800E-10  0.40000E-10
  27 FG -0.46030E-09 -0.68000E-11  0.16830E-09
  28 FG -0.44300E-09  0.16480E-09  0.33400E-10
  29 CF -0.58150E-09 -0.12000E-10 -0.31400E-10
  30 FF -0.59040E-09  0.43600E-10 -0.15140E-09
  31 FF -0.58620E-09 -0.14420E-09 -0.43800E-10
  32 FF -0.68480E-09  0.28200E-10  0.41900E-10
END
