<BOND>
   1   1   2 CO-CO
   2   1   4 CO-CO
   3   1  11 CO-HP
   4   1  12 CO-HP
   5   2   3 CO-CO
   6   2  13 CO-HP
   7   2  14 CO-HP
   8   3   5 CO-CO
   9   3  15 CO-HP
  10   3  16 CO-HP
  11   4   6 CO-CO
  12   4  17 CO-HP
  13   4  18 CO-HP
  14   5   7 CO-CO
  15   5  19 CO-HP
  16   5  20 CO-HP
  17   6   8 CO-CS
  18   6  21 CO-HP
  19   6  22 CO-HP
  20   7   9 CP-CO
  21   7  23 CO-HP
  22   7  24 CO-HP
  23   8  10 CS-SS
  24   8  25 CS-HP
  25   8  26 CS-HP
  26   9  27 CP-HP
  27   9  28 CP-HP
  28   9  29 CP-HP

<ANGLE>
   1   1   2   3 CO-CO-CO
   2   1   2  13 CO-CO-HP
   3   1   2  14 CO-CO-HP
   4   1   4   6 CO-CO-CO
   5   1   4  17 CO-CO-HP
   6   1   4  18 CO-CO-HP
   7   2   1   4 CO-CO-CO
   8   2   1  11 CO-CO-HP
   9   2   1  12 CO-CO-HP
  10   2   3   5 CO-CO-CO
  11   2   3  15 CO-CO-HP
  12   2   3  16 CO-CO-HP
  13   3   2  13 CO-CO-HP
  14   3   2  14 CO-CO-HP
  15   3   5   7 CO-CO-CO
  16   3   5  19 CO-CO-HP
  17   3   5  20 CO-CO-HP
  18   4   1  11 CO-CO-HP
  19   4   1  12 CO-CO-HP
  20   4   6   8 CO-CO-CS
  21   4   6  21 CO-CO-HP
  22   4   6  22 CO-CO-HP
  23   5   3  15 CO-CO-HP
  24   5   3  16 CO-CO-HP
  25   5   7   9 CP-CO-CO
  26   5   7  23 CO-CO-HP
  27   5   7  24 CO-CO-HP
  28   6   4  17 CO-CO-HP
  29   6   4  18 CO-CO-HP
  30   6   8  10 CO-CS-SS
  31   6   8  25 CO-CS-HP
  32   6   8  26 CO-CS-HP
  33   7   5  19 CO-CO-HP
  34   7   5  20 CO-CO-HP
  35   7   9  27 CO-CP-HP
  36   7   9  28 CO-CP-HP
  37   7   9  29 CO-CP-HP
  38   8   6  21 CS-CO-HP
  39   8   6  22 CS-CO-HP
  40   9   7  23 CP-CO-HP
  41   9   7  24 CP-CO-HP
  42  10   8  25 HP-CS-SS
  43  10   8  26 HP-CS-SS
  44  11   1  12 HP-CO-HP
  45  13   2  14 HP-CO-HP
  46  15   3  16 HP-CO-HP
  47  17   4  18 HP-CO-HP
  48  19   5  20 HP-CO-HP
  49  21   6  22 HP-CO-HP
  50  23   7  24 HP-CO-HP
  51  25   8  26 HP-CS-HP
  52  27   9  28 HP-CP-HP
  53  27   9  29 HP-CP-HP
  54  28   9  29 HP-CP-HP

<TORSION_RB>
   1   1   2   3   5 CO-CO-CO-CO
   2   1   2   3  15 HP-CO-CO-CO
   3   1   2   3  16 HP-CO-CO-CO
   4   1   4   6   8 CO-CO-CO-CS
   5   1   4   6  21 HP-CO-CO-CO
   6   1   4   6  22 HP-CO-CO-CO
   7   2   1   4   6 CO-CO-CO-CO
   8   2   1   4  17 HP-CO-CO-CO
   9   2   1   4  18 HP-CO-CO-CO
  10   2   3   5   7 CO-CO-CO-CO
  11   2   3   5  19 HP-CO-CO-CO
  12   2   3   5  20 HP-CO-CO-CO
  13   3   2   1   4 CO-CO-CO-CO
  14   3   2   1  11 HP-CO-CO-CO
  15   3   2   1  12 HP-CO-CO-CO
  16   3   5   7   9 CP-CO-CO-CO
  17   3   5   7  23 HP-CO-CO-CO
  18   3   5   7  24 HP-CO-CO-CO
  19   4   1   2  13 HP-CO-CO-CO
  20   4   1   2  14 HP-CO-CO-CO
  21   4   6   8  10 CO-CO-CS-SS
  22   4   6   8  25 HP-CS-CO-CO
  23   4   6   8  26 HP-CS-CO-CO
  24   5   3   2  13 HP-CO-CO-CO
  25   5   3   2  14 HP-CO-CO-CO
  26   5   7   9  27 HP-CP-CO-CO
  27   5   7   9  28 HP-CP-CO-CO
  28   5   7   9  29 HP-CP-CO-CO
  29   6   4   1  11 HP-CO-CO-CO
  30   6   4   1  12 HP-CO-CO-CO
  31   7   5   3  15 HP-CO-CO-CO
  32   7   5   3  16 HP-CO-CO-CO
  33   8   6   4  17 HP-CO-CO-CS
  34   8   6   4  18 HP-CO-CO-CS
  35   9   7   5  19 HP-CO-CO-CP
  36   9   7   5  20 HP-CO-CO-CP
  37  10   8   6  21 HP-CO-CS-SS
  38  10   8   6  22 HP-CO-CS-SS
  39  11   1   2  13 HP-CO-CO-HP
  40  11   1   2  14 HP-CO-CO-HP
  41  11   1   4  17 HP-CO-CO-HP
  42  11   1   4  18 HP-CO-CO-HP
  43  12   1   2  13 HP-CO-CO-HP
  44  12   1   2  14 HP-CO-CO-HP
  45  12   1   4  17 HP-CO-CO-HP
  46  12   1   4  18 HP-CO-CO-HP
  47  13   2   3  15 HP-CO-CO-HP
  48  13   2   3  16 HP-CO-CO-HP
  49  14   2   3  15 HP-CO-CO-HP
  50  14   2   3  16 HP-CO-CO-HP
  51  15   3   5  19 HP-CO-CO-HP
  52  15   3   5  20 HP-CO-CO-HP
  53  16   3   5  19 HP-CO-CO-HP
  54  16   3   5  20 HP-CO-CO-HP
  55  17   4   6  21 HP-CO-CO-HP
  56  17   4   6  22 HP-CO-CO-HP
  57  18   4   6  21 HP-CO-CO-HP
  58  18   4   6  22 HP-CO-CO-HP
  59  19   5   7  23 HP-CO-CO-HP
  60  19   5   7  24 HP-CO-CO-HP
  61  20   5   7  23 HP-CO-CO-HP
  62  20   5   7  24 HP-CO-CO-HP
  63  21   6   8  25 HP-CO-CS-HP
  64  21   6   8  26 HP-CO-CS-HP
  65  22   6   8  25 HP-CO-CS-HP
  66  22   6   8  26 HP-CO-CS-HP
  67  23   7   9  27 HP-CP-CO-HP
  68  23   7   9  28 HP-CP-CO-HP
  69  23   7   9  29 HP-CP-CO-HP
  70  24   7   9  27 HP-CP-CO-HP
  71  24   7   9  28 HP-CP-CO-HP
  72  24   7   9  29 HP-CP-CO-HP

<END>
