   1 CK -0.18810E-09 -0.18200E-10  0.72700E-10
   2 CJ -0.71900E-10  0.38600E-10 -0.10100E-10
   3 CJ  0.56700E-10 -0.42500E-10  0.12000E-10
   4 SJ  0.20320E-09  0.22000E-10 -0.74600E-10
END
