   1 CT  0.86300E-10  0.59700E-10  0.20200E-10
   2 CT -0.40900E-10 -0.26200E-10  0.26900E-10
   3 CT -0.16750E-09  0.60800E-10  0.27000E-10
   4 CT  0.21260E-09 -0.27700E-10  0.20200E-10
   5 CT -0.29580E-09 -0.23600E-10  0.28500E-10
   6 CH  0.33880E-09  0.59400E-10  0.12200E-10
   7 CT -0.32180E-09 -0.93100E-10 -0.10600E-09
   8 OH  0.45140E-09 -0.27800E-10  0.11400E-10
   9 HC  0.88800E-10  0.12900E-09  0.10450E-09
  10 HC  0.84200E-10  0.12240E-09 -0.69100E-10
  11 HC -0.43800E-10 -0.95600E-10 -0.57200E-10
  12 HC -0.38800E-10 -0.88900E-10  0.11620E-09
  13 HC -0.16620E-09  0.12690E-09  0.11380E-09
  14 HC -0.16750E-09  0.12670E-09 -0.60000E-10
  15 HC  0.21520E-09 -0.89700E-10  0.11000E-09
  16 HC  0.20980E-09 -0.97800E-10 -0.63300E-10
  17 HC -0.29040E-09 -0.97800E-10  0.10840E-09
  18 HC -0.38060E-09  0.40200E-10  0.53600E-10
  19 H1  0.33800E-09  0.12080E-09 -0.77900E-10
  20 H1  0.34430E-09  0.12740E-09  0.97400E-10
  21 HC -0.41190E-09 -0.15460E-09 -0.10220E-09
  22 HC -0.33480E-09 -0.20900E-10 -0.18680E-09
  23 HC -0.23890E-09 -0.15820E-09 -0.13400E-09
  24 HO  0.52940E-09  0.28400E-10  0.63000E-11
END
