   1 CT  0.75500E-10  0.79700E-10 -0.55900E-10
   2 CT  0.19500E-10 -0.60800E-10 -0.28700E-10
   3 CT -0.11840E-09 -0.53800E-10  0.38600E-10
   4 CT  0.10790E-09  0.15650E-09  0.73100E-10
   5 CT -0.22650E-09  0.63000E-11 -0.52600E-10
   6 CT  0.24570E-09  0.12330E-09  0.13220E-09
   7 CT -0.29190E-09 -0.95200E-10 -0.14760E-09
   8 CH  0.24140E-09 -0.12000E-11  0.22210E-09
   9 CT -0.20760E-09 -0.12320E-09 -0.27290E-09
  10 OH  0.36980E-09 -0.40900E-10  0.26900E-09
  11 HC  0.40000E-12  0.13470E-09 -0.11280E-09
  12 HC  0.16360E-09  0.73400E-10 -0.11990E-09
  13 HC  0.88600E-10 -0.11670E-09  0.34600E-10
  14 HC  0.12500E-10 -0.11650E-09 -0.12220E-09
  15 HC -0.10840E-09  0.79000E-11  0.12800E-09
  16 HC -0.14830E-09 -0.15290E-09  0.73200E-10
  17 HC  0.29100E-10  0.13710E-09  0.14610E-09
  18 HC  0.10350E-09  0.26360E-09  0.52400E-10
  19 HC -0.30410E-09  0.51000E-10  0.97000E-11
  20 HC -0.18260E-09  0.88600E-10 -0.10930E-09
  21 HC  0.28200E-09  0.20850E-09  0.18990E-09
  22 HC  0.31880E-09  0.10930E-09  0.52400E-10
  23 HC -0.31200E-09 -0.18840E-09 -0.94500E-10
  24 HC -0.38960E-09 -0.57500E-10 -0.17820E-09
  25 H1  0.17340E-09  0.13800E-10  0.30600E-09
  26 H1  0.20680E-09 -0.88800E-10  0.16700E-09
  27 HC -0.10840E-09 -0.16050E-09 -0.24690E-09
  28 HC -0.19320E-09 -0.33100E-10 -0.33260E-09
  29 HC -0.25510E-09 -0.19770E-09 -0.33690E-09
  30 HO  0.40750E-09  0.33800E-10  0.31650E-09
END
