   66 SI   0.36250E-09  0.10309E-08 -0.91913E-09  0.1080000000000000E+01
   67 SI   0.64898E-09  0.90000E-09 -0.85983E-09  0.1080000000000000E+01
   68 SI   0.10500E-08  0.78540E-09 -0.91913E-09  0.1080000000000000E+01
   69 SI   0.13365E-08  0.65450E-09 -0.85983E-09  0.1080000000000000E+01
   70 SI   0.17375E-08  0.53990E-09 -0.91913E-09  0.1080000000000000E+01
   71 SI   0.20239E-08  0.40900E-09 -0.85983E-09  0.1080000000000000E+01
   72 SI   0.24249E-08  0.29440E-09 -0.91913E-09  0.1080000000000000E+01
   73 SI   0.27114E-08  0.16365E-08 -0.85983E-09  0.1080000000000000E+01
   74 SI   0.36250E-09  0.15219E-08 -0.91913E-09  0.1080000000000000E+01
   75 SI   0.64898E-09  0.13910E-08 -0.85983E-09  0.1080000000000000E+01
   76 SI   0.10500E-08  0.12764E-08 -0.91913E-09  0.1080000000000000E+01
   77 SI   0.13365E-08  0.11455E-08 -0.85983E-09  0.1080000000000000E+01
   78 SI   0.17375E-08  0.10309E-08 -0.91913E-09  0.1080000000000000E+01
   79 SI   0.20239E-08  0.90000E-09 -0.85983E-09  0.1080000000000000E+01
   80 SI   0.24249E-08  0.78540E-09 -0.91913E-09  0.1080000000000000E+01
   81 SI   0.27114E-08  0.21275E-08 -0.85983E-09  0.1080000000000000E+01
   82 SI   0.36250E-09  0.20129E-08 -0.91913E-09  0.1080000000000000E+01
   83 SI   0.64898E-09  0.18820E-08 -0.85983E-09  0.1080000000000000E+01
   84 SI   0.10500E-08  0.17674E-08 -0.91913E-09  0.1080000000000000E+01
   85 SI   0.13365E-08  0.16365E-08 -0.85983E-09  0.1080000000000000E+01
   86 SI   0.17375E-08  0.15219E-08 -0.91913E-09  0.1080000000000000E+01
   87 SI   0.20239E-08  0.13910E-08 -0.85983E-09  0.1080000000000000E+01
   88 SI   0.24249E-08  0.12764E-08 -0.91913E-09  0.1080000000000000E+01
   89 SI   0.27114E-08  0.26185E-08 -0.85983E-09  0.1080000000000000E+01
   90 SI   0.36250E-09  0.25039E-08 -0.91913E-09  0.1080000000000000E+01
   91 SI   0.64898E-09  0.23730E-08 -0.85983E-09  0.1080000000000000E+01
   92 SI   0.10500E-08  0.22584E-08 -0.91913E-09  0.1080000000000000E+01
   93 SI   0.13365E-08  0.21275E-08 -0.85983E-09  0.1080000000000000E+01
   94 SI   0.17375E-08  0.20129E-08 -0.91913E-09  0.1080000000000000E+01
   95 SI   0.20239E-08  0.18820E-08 -0.85983E-09  0.1080000000000000E+01
   96 SI   0.24249E-08  0.17674E-08 -0.91913E-09  0.1080000000000000E+01
   97 SI   0.25474E-08  0.28591E-08 -0.20983E-09  0.1080000000000000E+01
   98 SI   0.19850E-09  0.27445E-08 -0.26913E-09  0.1080000000000000E+01
   99 SI   0.48498E-09  0.26136E-08 -0.20983E-09  0.1080000000000000E+01
  100 SI   0.88598E-09  0.24990E-08 -0.26913E-09  0.1080000000000000E+01
  101 SI   0.11725E-08  0.23681E-08 -0.20983E-09  0.1080000000000000E+01
  102 SI   0.15735E-08  0.22535E-08 -0.26913E-09  0.1080000000000000E+01
  103 SI   0.18599E-08  0.21226E-08 -0.20983E-09  0.1080000000000000E+01
  104 SI   0.22609E-08  0.20080E-08 -0.26913E-09  0.1080000000000000E+01
  105 SI   0.25474E-08  0.40410E-09 -0.20983E-09  0.1080000000000000E+01
  106 SI   0.19850E-09  0.28950E-09 -0.26913E-09  0.1080000000000000E+01
  107 SI   0.48498E-09  0.15860E-09 -0.20983E-09  0.1080000000000000E+01
  108 SI   0.88598E-09  0.44000E-10 -0.26913E-09  0.1080000000000000E+01
  109 SI   0.11725E-08  0.28591E-08 -0.20983E-09  0.1080000000000000E+01
  110 SI   0.15735E-08  0.27445E-08 -0.26913E-09  0.1080000000000000E+01
  111 SI   0.18599E-08  0.26136E-08 -0.20983E-09  0.1080000000000000E+01
  112 SI   0.22609E-08  0.24990E-08 -0.26913E-09  0.1080000000000000E+01
  113 SI   0.25474E-08  0.89510E-09 -0.20983E-09  0.1080000000000000E+01
  114 SI   0.19850E-09  0.78050E-09 -0.26913E-09  0.1080000000000000E+01
  115 SI   0.48498E-09  0.64960E-09 -0.20983E-09  0.1080000000000000E+01
  116 SI   0.88598E-09  0.53500E-09 -0.26913E-09  0.1080000000000000E+01
  117 SI   0.11725E-08  0.40410E-09 -0.20983E-09  0.1080000000000000E+01
  118 SI   0.15735E-08  0.28950E-09 -0.26913E-09  0.1080000000000000E+01
  119 SI   0.18599E-08  0.15860E-09 -0.20983E-09  0.1080000000000000E+01
  120 SI   0.22609E-08  0.44000E-10 -0.26913E-09  0.1080000000000000E+01
  121 SI   0.25474E-08  0.13861E-08 -0.20983E-09  0.1080000000000000E+01
  122 SI   0.19850E-09  0.12715E-08 -0.26913E-09  0.1080000000000000E+01
  123 SI   0.48498E-09  0.11406E-08 -0.20983E-09  0.1080000000000000E+01
  124 SI   0.88598E-09  0.10260E-08 -0.26913E-09  0.1080000000000000E+01
  125 SI   0.11725E-08  0.89510E-09 -0.20983E-09  0.1080000000000000E+01
  126 SI   0.15735E-08  0.78050E-09 -0.26913E-09  0.1080000000000000E+01
  127 SI   0.18599E-08  0.64960E-09 -0.20983E-09  0.1080000000000000E+01
  128 SI   0.22609E-08  0.53500E-09 -0.26913E-09  0.1080000000000000E+01
  129 SI   0.25474E-08  0.18771E-08 -0.20983E-09  0.1080000000000000E+01
  130 SI   0.19850E-09  0.17625E-08 -0.26913E-09  0.1080000000000000E+01
