   1 SS  0.00000E+00  0.00000E+00  0.00000E+00
   2 CS -0.25000E-11  0.93900E-10  0.15240E-09
   3 HP  0.88700E-10  0.15750E-09  0.15210E-09
   4 HP -0.87800E-10  0.16470E-09  0.15360E-09
   5 CO -0.47000E-11  0.64000E-11  0.27770E-09
   6 HP -0.95100E-10 -0.57500E-10  0.28020E-09
   7 HP  0.81500E-10 -0.63400E-10  0.27850E-09
   8 CO -0.60000E-12  0.94300E-10  0.40370E-09
   9 HP  0.90100E-10  0.15750E-09  0.40300E-09
  10 HP -0.86400E-10  0.16410E-09  0.40430E-09
  11 CO -0.29000E-11  0.74000E-11  0.53010E-09
  12 HP -0.93500E-10 -0.55900E-10  0.53120E-09
  13 HP  0.83000E-10 -0.62400E-10  0.52970E-09
  14 CO  0.14000E-11  0.95100E-10  0.65590E-09
  15 HP  0.92000E-10  0.15840E-09  0.65500E-09
  16 HP -0.84400E-10  0.16490E-09  0.65640E-09
  17 CO -0.80000E-12  0.83000E-11  0.78240E-09
  18 HP -0.91400E-10 -0.55100E-10  0.78340E-09
  19 HP  0.85100E-10 -0.61400E-10  0.78200E-09
  20 CO  0.34000E-11  0.95900E-10  0.90830E-09
  21 HP  0.93900E-10  0.15930E-09  0.90730E-09
  22 HP -0.82500E-10  0.16560E-09  0.90880E-09
  23 CO  0.13000E-11  0.92000E-11  0.10347E-08
  24 HP -0.89200E-10 -0.54400E-10  0.10358E-08
  25 HP  0.87200E-10 -0.60500E-10  0.10344E-08
  26 CO  0.54000E-11  0.96600E-10  0.11608E-08
  27 HP  0.95900E-10  0.16020E-09  0.11598E-08
  28 HP -0.80600E-10  0.16630E-09  0.11613E-08
  29 CP  0.34000E-11  0.10400E-10  0.12870E-08
  30 HP -0.87100E-10 -0.51100E-10  0.12921E-08
  31 HP  0.89600E-10 -0.57200E-10  0.12906E-08
  32 HP  0.63000E-11  0.72300E-10  0.13774E-08
END
