   1 CJ -0.84700E-10  0.20000E-12  0.15770E-09
   2 CJ  0.16700E-10  0.60000E-12  0.26740E-09
   3 SJ  0.00000E+00  0.00000E+00  0.00000E+00
   4 CJ -0.54100E-10  0.80000E-12  0.39900E-09
   5 CJ  0.47300E-10  0.12000E-11  0.50870E-09
   6 CJ -0.23400E-10  0.14000E-11  0.64020E-09
   7 CJ  0.78000E-10  0.18000E-11  0.74990E-09
   8 CK  0.73000E-11  0.20000E-11  0.88150E-09
END
