   1 CV -0.44030E-09  0.44500E-10  0.00000E+00
   2 CU -0.31450E-09 -0.44500E-10  0.00000E+00
   3 CU -0.18860E-09  0.44500E-10  0.00000E+00
   4 CU -0.62900E-10 -0.44500E-10  0.00000E+00
   5 CU  0.62900E-10  0.44500E-10  0.00000E+00
   6 CU  0.18860E-09 -0.44500E-10  0.00000E+00
   7 CU  0.31450E-09  0.44500E-10  0.00000E+00
   8 CV  0.44030E-09 -0.44500E-10  0.00000E+00
END
