  90 C1 -3.6390e-10 -6.0800e-11  1.0540e-10
  91 CB -3.1290e-10  1.0600e-11  2.2620e-10
  92 C2 -5.1330e-10 -6.0800e-11  1.0540e-10
  93 CC -3.4690e-10  1.4420e-10  2.4780e-10
  94 CC -2.3140e-10 -5.6200e-11  3.1760e-10
  95 CC -1.8380e-10  1.0500e-11  4.3050e-10
  96 CC -2.9930e-10  2.1090e-10  3.6070e-10
  97 CC -2.1790e-10  1.4400e-10  4.5210e-10
  98 C1 -5.6190e-10 -1.3140e-10  2.2770e-10
  99 CB -5.1100e-10 -6.0000e-11  3.4860e-10
 100 C2 -7.1130e-10 -1.3150e-10  2.2770e-10
 101 CC -5.4490e-10  7.3600e-11  3.7010e-10
 102 CC -4.2940e-10 -1.2680e-10  4.3990e-10
 103 CC -3.8190e-10 -6.0100e-11  5.5280e-10
 104 CC -4.9730e-10  1.4030e-10  4.8300e-10
 105 CC -4.1590e-10  7.3400e-11  5.7440e-10
 106 C1 -7.5990e-10 -2.0210e-10  3.5000e-10
 107 CB -7.0900e-10 -3.4250e-10  3.4860e-10
 108 C2 -9.0930e-10 -2.0210e-10  3.5000e-10
 109 CC -7.4290e-10 -4.2800e-10  2.4370e-10
 110 CC -6.2740e-10 -3.8810e-10  4.5210e-10
 111 CC -5.7980e-10 -5.1930e-10  4.5080e-10
 112 CC -6.9540e-10 -5.5910e-10  2.4240e-10
 113 CC -6.1370e-10 -6.0470e-10  3.4590e-10
 114 C1 -9.5790e-10 -2.7270e-10  4.7230e-10
 115 CB -9.0700e-10 -4.1310e-10  4.7090e-10
 116 C2 -1.1073e-09 -2.7270e-10  4.7230e-10
 117 CC -9.4100e-10 -4.9860e-10  3.6600e-10
 118 CC -8.2540e-10 -4.5880e-10  5.7450e-10
 119 CC -7.7780e-10 -5.8990e-10  5.7310e-10
 120 CC -8.9340e-10 -6.2970e-10  3.6470e-10
 121 CC -8.1170e-10 -6.7530e-10  4.6820e-10
 122 C1 -1.1559e-09 -3.4330e-10  5.9460e-10
 123 CB -1.1050e-09 -4.8370e-10  5.9320e-10
 124 C2 -1.3053e-09 -3.4330e-10  5.9460e-10
 125 CC -1.1390e-09 -5.6920e-10  4.8830e-10
 126 CC -1.0234e-09 -5.2940e-10  6.9680e-10
 127 CC -9.7580e-10 -6.6050e-10  6.9540e-10
 128 CC -1.0914e-09 -7.0040e-10  4.8710e-10
 129 CC -1.0097e-09 -7.4600e-10  5.9050e-10
 130 C1 -1.3539e-09 -4.1390e-10  7.1700e-10
 131 CB -1.3030e-09 -5.5430e-10  7.1550e-10
 132 C2 -1.5033e-09 -4.1390e-10  7.1700e-10
 133 CC -1.3370e-09 -6.3980e-10  6.1070e-10
 134 CC -1.2214e-09 -6.0000e-10  8.1910e-10
 135 CC -1.1738e-09 -7.3110e-10  8.1780e-10
 136 CC -1.2894e-09 -7.7100e-10  6.0940e-10
 137 CC -1.2077e-09 -8.1660e-10  7.1280e-10
 138 C1 -1.5520e-09 -4.8450e-10  8.3930e-10
 139 CB -1.5010e-09 -4.1310e-10  9.6020e-10
 140 C2 -1.7013e-09 -4.8450e-10  8.3930e-10
 141 CC -1.5350e-09 -2.7950e-10  9.8180e-10
 142 CC -1.4194e-09 -4.7990e-10  1.0515e-09
 143 CC -1.3719e-09 -4.1320e-10  1.1644e-09
 144 CC -1.4874e-09 -2.1280e-10  1.0946e-09
 145 CC -1.4060e-09 -2.7970e-10  1.1860e-09
 146 C1 -1.7500e-09 -5.5520e-10  9.6160e-10
 147 CB -1.6990e-09 -4.8370e-10  1.0825e-09
 148 C2 -1.8993e-09 -5.5520e-10  9.6160e-10
 149 CC -1.7330e-09 -3.5010e-10  1.1041e-09
 150 CC -1.6175e-09 -5.5060e-10  1.1738e-09
 151 CC -1.5699e-09 -4.8390e-10  1.2868e-09
 152 CC -1.6854e-09 -2.8340e-10  1.2169e-09
 153 CC -1.6040e-09 -3.5030e-10  1.3084e-09
 154 C1 -1.9480e-09 -6.2580e-10  1.0839e-09
 155 CB -1.8970e-09 -7.6620e-10  1.0825e-09
 156 C3 -2.0974e-09 -6.2580e-10  1.0839e-09
 157 CC -1.9310e-09 -8.5170e-10  9.7760e-10
 158 CC -1.8155e-09 -8.1190e-10  1.1861e-09
 159 CC -1.7678e-09 -9.4300e-10  1.1847e-09
 160 CC -1.8835e-09 -9.8280e-10  9.7630e-10
 161 CC -1.8018e-09 -1.0284e-09  1.0798e-09
END
