<BOND>
   1   1   2 CT-CT
   2   1   4 CT-CH
   3   1   7 CT-HC
   4   1   8 CT-HC
   5   2   3 CT-CT
   6   2   9 CT-HC
   7   2  10 CT-HC
   8   3   5 CT-CT
   9   3  11 CT-HC
  10   3  12 CT-HC
  11   4   6 CH-OH
  12   4  13 CH-H1
  13   4  14 CH-H1
  14   5  15 CT-HC
  15   5  16 CT-HC
  16   5  17 CT-HC
  17   6  18 HO-OH

<ANGLE>
   1   1   2   3 CT-CT-CT
   2   1   2   9 CT-CT-HC
   3   1   2  10 CT-CT-HC
   4   1   4   6 CT-CH-OH
   5   1   4  13 CT-CH-H1
   6   1   4  14 CT-CH-H1
   7   2   1   4 CH-CT-CT
   8   2   1   7 CT-CT-HC
   9   2   1   8 CT-CT-HC
  10   2   3   5 CT-CT-CT
  11   2   3  11 CT-CT-HC
  12   2   3  12 CT-CT-HC
  13   3   2   9 CT-CT-HC
  14   3   2  10 CT-CT-HC
  15   3   5  15 CT-CT-HC
  16   3   5  16 CT-CT-HC
  17   3   5  17 CT-CT-HC
  18   4   1   7 CH-CT-HC
  19   4   1   8 CH-CT-HC
  20   4   6  18 CH-OH-HO
  21   5   3  11 CT-CT-HC
  22   5   3  12 CT-CT-HC
  23   6   4  13 H1-CH-OH
  24   6   4  14 H1-CH-OH
  25   7   1   8 HC-CT-HC
  26   9   2  10 HC-CT-HC
  27  11   3  12 HC-CT-HC
  28  13   4  14 H1-CH-H1
  29  15   5  16 HC-CT-HC
  30  15   5  17 HC-CT-HC
  31  16   5  17 HC-CT-HC

<TORSION>
   1   1   2   3   5 X-CT-CT-X  
   2   1   2   3  11 X-CT-CT-X  
   3   1   2   3  12 X-CT-CT-X  
   4   1   4   6  18 X-CH-OH-X  
   5   2   1   4   6 X-CH-CT-X  
   6   2   1   4  13 X-CH-CT-X  
   7   2   1   4  14 X-CH-CT-X  
   8   2   3   5  15 X-CT-CT-X  
   9   2   3   5  16 X-CT-CT-X  
  10   2   3   5  17 X-CT-CT-X  
  11   3   2   1   4 X-CT-CT-X  
  12   3   2   1   7 X-CT-CT-X  
  13   3   2   1   8 X-CT-CT-X  
  14   4   1   2   9 X-CT-CT-X  
  15   4   1   2  10 X-CT-CT-X  
  16   5   3   2   9 X-CT-CT-X  
  17   5   3   2  10 X-CT-CT-X  
  18   6   4   1   7 X-CH-CT-X  
  19   6   4   1   8 X-CH-CT-X  
  20   7   1   2   9 X-CT-CT-X  
  21   7   1   2  10 X-CT-CT-X  
  22   7   1   4  13 X-CH-CT-X  
  23   7   1   4  14 X-CH-CT-X  
  24   8   1   2   9 X-CT-CT-X  
  25   8   1   2  10 X-CT-CT-X  
  26   8   1   4  13 X-CH-CT-X  
  27   8   1   4  14 X-CH-CT-X  
  28   9   2   3  11 X-CT-CT-X  
  29   9   2   3  12 X-CT-CT-X  
  30  10   2   3  11 X-CT-CT-X  
  31  10   2   3  12 X-CT-CT-X  
  32  11   3   5  15 X-CT-CT-X  
  33  11   3   5  16 X-CT-CT-X  
  34  11   3   5  17 X-CT-CT-X  
  35  12   3   5  15 X-CT-CT-X  
  36  12   3   5  16 X-CT-CT-X  
  37  12   3   5  17 X-CT-CT-X  
  38  13   4   6  18 X-CH-OH-X  
  39  14   4   6  18 X-CH-OH-X  

<END>
