   1 CV -0.18860E-09  0.44500E-10  0.00000E+00
   2 CU -0.62900E-10 -0.44500E-10  0.00000E+00
   3 CU  0.62900E-10  0.44500E-10  0.00000E+00
   4 CV  0.18860E-09 -0.44500E-10  0.00000E+00
END
