   1 CO -0.70200E-10  0.40500E-10  0.00000E+00
   2 CO  0.62200E-10 -0.37300E-10  0.00000E+00
   3 CS  0.19460E-09  0.40500E-10  0.00000E+00
   4 CP -0.20450E-09 -0.34100E-10  0.00000E+00
   5 SS  0.35370E-09 -0.47800E-10  0.00000E+00
   6 HP -0.69500E-10  0.94700E-10  0.94700E-10
   7 HP -0.69500E-10  0.94700E-10 -0.94700E-10
   8 HP  0.62200E-10 -0.92700E-10  0.94000E-10
   9 HP  0.62200E-10 -0.92700E-10 -0.94000E-10
  10 HP  0.19390E-09  0.94700E-10 -0.94700E-10
  11 HP  0.19390E-09  0.94700E-10  0.94700E-10
  12 HP -0.21140E-09 -0.96700E-10  0.89100E-10
  13 HP -0.28630E-09  0.38100E-10  0.00000E+00
  14 HP -0.21140E-09 -0.96700E-10 -0.89100E-10
END
